id,country_code,framework_code,version,control_number,domain,title_en,title_ar,requirement_en,requirement_ar,control_type,maturity_level,priority,is_mandatory,evidence_types,status
464,ARE,UAE-CBR-AML,3.0,4.13,Sanctions,Sanctions - Control 13,Sanctions - ضابط 13,The organization shall implement sanctions controls to ensure compliance with AML/CFT Standards requirements.,يجب على المنظمة تطبيق ضوابط Sanctions لضمان الامتثال لمتطلبات معايير مكافحة غسل الأموال,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
465,ARE,UAE-CBR-AML,3.0,5.13,Training,Training - Control 13,Training - ضابط 13,The organization shall implement training controls to ensure compliance with AML/CFT Standards requirements.,يجب على المنظمة تطبيق ضوابط Training لضمان الامتثال لمتطلبات معايير مكافحة غسل الأموال,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
466,ARE,UAE-CBR-AML,3.0,6.13,Governance,Governance - Control 13,Governance - ضابط 13,The organization shall implement governance controls to ensure compliance with AML/CFT Standards requirements.,يجب على المنظمة تطبيق ضوابط Governance لضمان الامتثال لمتطلبات معايير مكافحة غسل الأموال,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
467,ARE,UAE-VAT,2018,1.1,Registration,Registration - Control 1,Registration - ضابط 1,The organization shall implement registration controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Registration لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
468,ARE,UAE-VAT,2018,2.1,Filing,Filing - Control 1,Filing - ضابط 1,The organization shall implement filing controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Filing لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
469,ARE,UAE-VAT,2018,3.1,Invoicing,Invoicing - Control 1,Invoicing - ضابط 1,The organization shall implement invoicing controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Invoicing لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
470,ARE,UAE-VAT,2018,4.1,Records,Records - Control 1,Records - ضابط 1,The organization shall implement records controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Records لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
471,ARE,UAE-VAT,2018,5.1,Audit,Audit - Control 1,Audit - ضابط 1,The organization shall implement audit controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Audit لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
472,ARE,UAE-VAT,2018,6.1,Penalties,Penalties - Control 1,Penalties - ضابط 1,The organization shall implement penalties controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Penalties لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
473,ARE,UAE-VAT,2018,1.2,Registration,Registration - Control 2,Registration - ضابط 2,The organization shall implement registration controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Registration لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
474,ARE,UAE-VAT,2018,2.2,Filing,Filing - Control 2,Filing - ضابط 2,The organization shall implement filing controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Filing لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
475,ARE,UAE-VAT,2018,3.2,Invoicing,Invoicing - Control 2,Invoicing - ضابط 2,The organization shall implement invoicing controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Invoicing لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
476,ARE,UAE-VAT,2018,4.2,Records,Records - Control 2,Records - ضابط 2,The organization shall implement records controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Records لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
477,ARE,UAE-VAT,2018,5.2,Audit,Audit - Control 2,Audit - ضابط 2,The organization shall implement audit controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Audit لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
478,ARE,UAE-VAT,2018,6.2,Penalties,Penalties - Control 2,Penalties - ضابط 2,The organization shall implement penalties controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Penalties لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
479,ARE,UAE-VAT,2018,1.3,Registration,Registration - Control 3,Registration - ضابط 3,The organization shall implement registration controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Registration لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
480,ARE,UAE-VAT,2018,2.3,Filing,Filing - Control 3,Filing - ضابط 3,The organization shall implement filing controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Filing لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
481,ARE,UAE-VAT,2018,3.3,Invoicing,Invoicing - Control 3,Invoicing - ضابط 3,The organization shall implement invoicing controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Invoicing لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
482,ARE,UAE-VAT,2018,4.3,Records,Records - Control 3,Records - ضابط 3,The organization shall implement records controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Records لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
483,ARE,UAE-VAT,2018,5.3,Audit,Audit - Control 3,Audit - ضابط 3,The organization shall implement audit controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Audit لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
484,ARE,UAE-VAT,2018,6.3,Penalties,Penalties - Control 3,Penalties - ضابط 3,The organization shall implement penalties controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Penalties لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
485,ARE,UAE-VAT,2018,1.4,Registration,Registration - Control 4,Registration - ضابط 4,The organization shall implement registration controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Registration لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
486,ARE,UAE-VAT,2018,2.4,Filing,Filing - Control 4,Filing - ضابط 4,The organization shall implement filing controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Filing لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
487,ARE,UAE-VAT,2018,3.4,Invoicing,Invoicing - Control 4,Invoicing - ضابط 4,The organization shall implement invoicing controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Invoicing لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
488,ARE,UAE-VAT,2018,4.4,Records,Records - Control 4,Records - ضابط 4,The organization shall implement records controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Records لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
489,ARE,UAE-VAT,2018,5.4,Audit,Audit - Control 4,Audit - ضابط 4,The organization shall implement audit controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Audit لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
490,ARE,UAE-VAT,2018,6.4,Penalties,Penalties - Control 4,Penalties - ضابط 4,The organization shall implement penalties controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Penalties لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
491,ARE,UAE-VAT,2018,1.5,Registration,Registration - Control 5,Registration - ضابط 5,The organization shall implement registration controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Registration لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
492,ARE,UAE-VAT,2018,2.5,Filing,Filing - Control 5,Filing - ضابط 5,The organization shall implement filing controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Filing لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
493,ARE,UAE-VAT,2018,3.5,Invoicing,Invoicing - Control 5,Invoicing - ضابط 5,The organization shall implement invoicing controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Invoicing لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
494,ARE,UAE-VAT,2018,4.5,Records,Records - Control 5,Records - ضابط 5,The organization shall implement records controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Records لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
495,ARE,UAE-VAT,2018,5.5,Audit,Audit - Control 5,Audit - ضابط 5,The organization shall implement audit controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Audit لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
496,ARE,UAE-VAT,2018,6.5,Penalties,Penalties - Control 5,Penalties - ضابط 5,The organization shall implement penalties controls to ensure compliance with VAT Regulations requirements.,يجب على المنظمة تطبيق ضوابط Penalties لضمان الامتثال لمتطلبات لوائح ضريبة القيمة المضافة,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
